"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
745623;2026-01-14;"quarta-feira";"15:50:00";"SC";101;305,5;"LAGUNA";"Desrespeitar a preferência no cruzamento";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Interseção de Vias;Reta";"Não";2;0;1;0;1;0;1;2;-28,398143;-48,784275;"SPRF-SC";"DEL02-SC";"UOP03-DEL02-SC"
745624;2026-01-14;"quarta-feira";"14:50:00";"PB";230;17,8;"JOAO PESSOA";"Condutor deixou de manter distância do veículo da frente";"Engavetamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Dupla";"Reta";"Sim";5;0;0;1;4;0;1;5;-7,121484;-34,845215;"SPRF-PB";"DEL01-PB";"UOP01-DEL01-PB"
745625;2026-01-14;"quarta-feira";"22:10:00";"PR";469;12,9;"FOZ DO IGUACU";"Ausência de reação do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Desvio Temporário;Curva;Em Obras";"Sim";1;0;1;0;0;0;1;1;-25,58116505;-54,53140911;"SPRF-PR";"DEL05-PR";"UOP04-DEL05-PR"
745626;2026-01-14;"quarta-feira";"18:30:00";"PA";316;82;"SAO FRANCISCO DO PARA";"Ultrapassagem Indevida";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;1;1;0;1;2;-1,30817;-47,756295;"SPRF-PA";"DEL01-PA";"UOP02-DEL01-PA"
745628;2026-01-14;"quarta-feira";"18:12:00";"PA";230;120;"MARABA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Céu Claro";"Dupla";"Ponte;Reta";"Sim";4;0;4;0;0;0;4;4;-5,357504;-49,122743;"SPRF-PA";"DEL03-PA";"UOP01-DEL03-PA"
745629;2026-01-14;"quarta-feira";"15:00:00";"PR";277;207;"PALMEIRA";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;1;0;0;1;1;-25,468961;-50,283273;"SPRF-PR";"DEL08-PR";"UOP02-DEL08-PR"
745631;2026-01-14;"quarta-feira";"20:00:00";"SC";280;27;"GARUVA";"Demais falhas mecânicas ou elétricas";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Reta";"Sim";2;0;2;0;0;0;2;1;-26,00588136;-48,73500824;"SPRF-SC";"DEL03-SC";"UOP03-DEL03-SC"
745633;2026-01-14;"quarta-feira";"20:00:00";"PI";135;300;"CRISTINO CASTRO";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-8,71973;-44,116938;"SPRF-PI";"DEL03-PI";"UOP02-DEL03-PI"
745635;2026-01-14;"quarta-feira";"21:20:00";"SC";470;32,4;"GASPAR";"Condutor Dormindo";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;-26,90363891;-48,93611876;"SPRF-SC";"DEL04-SC";"UOP01-DEL04-SC"
745636;2026-01-14;"quarta-feira";"22:50:00";"SC";470;32,3;"ILHOTA";"Pedestre cruzava a pista fora da faixa";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;2;-26,88010963;-48,84012787;"SPRF-SC";"DEL04-SC";"UOP01-DEL04-SC"
745637;2026-01-14;"quarta-feira";"12:15:00";"RS";392;309,6;"FORMIGUEIRO";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;-30,068132;-53,651536;"SPRF-RS";"DEL09-RS";"UOP01-DEL09-RS"
745641;2026-01-14;"quarta-feira";"13:30:00";"GO";70;181,2;"ITABERAI";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta;Declive";"Não";3;0;1;0;2;0;1;2;-16,0041249;-49,75429326;"SPRF-GO";"DEL02-GO";"UOP02-DEL02-GO"
745642;2026-01-14;"quarta-feira";"08:35:00";"PR";277;591,2;"CASCAVEL";"Ausência de reação do condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Aclive;Reta";"Sim";1;0;1;0;0;0;1;1;-24,97848709;-53,44890976;"SPRF-PR";"DEL04-PR";"UOP01-DEL04-PR"
745643;2026-01-14;"quarta-feira";"08:20:00";"PA";230;108,9;"MARABA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Sim";3;0;1;1;1;0;2;2;-5,375834;-49,020962;"SPRF-PA";"DEL03-PA";"UOP01-DEL03-PA"
745644;2026-01-14;"quarta-feira";"22:35:00";"RJ";40;105;"DUQUE DE CAXIAS";"Acessar a via sem observar a presença dos outros veículos";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";5;0;4;0;1;0;4;2;-22,63706611;-43,28422784;"SPRF-RJ";"DEL01-RJ";"UOP02-DEL01-RJ"
745646;2026-01-14;"quarta-feira";"19:20:00";"RN";101;96;"NATAL";"Chuva";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Múltipla";"Interseção de Vias";"Sim";4;0;2;0;0;2;2;2;-5,85152782;-35,21016507;"SPRF-RN";"DEL01-RN";"UOP01-DEL01-RN"
745651;2026-01-14;"quarta-feira";"10:30:00";"RN";406;165;"SAO GONCALO DO AMARANTE";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Declive;Reta";"Não";1;0;1;0;0;0;1;1;-5,7445379;-35,33705986;"SPRF-RN";"DEL02-RN";"UOP01-DEL02-RN"
745652;2026-01-14;"quarta-feira";"12:30:00";"RN";101;102,1;"PARNAMIRIM";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Sim";2;0;1;0;0;1;1;2;-5,888357;-35,238632;"SPRF-RN";"DEL01-RN";"UOP01-DEL01-RN"
745653;2026-01-14;"quarta-feira";"22:30:00";"SC";101;3,8;"ARARANGUA";"Reação tardia ou ineficiente do condutor";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;2;-28,9502973;-49,50721622;"SPRF-SC";"DEL03-SC";"UOP01-DEL03-SC"
745656;2026-01-15;"quinta-feira";"00:35:00";"PB";101;82,4;"BAYEUX";"Animais na Pista";"Atropelamento de Animal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-7,1306;-34,9339;"SPRF-PB";"DEL01-PB";"UOP01-DEL01-PB"
745657;2026-01-14;"quarta-feira";"23:10:00";"PR";277;122,6;"CAMPO LARGO";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Reta";"Não";5;0;1;3;1;0;4;1;-25,44357934;-49,50589154;"SPRF-PR";"DEL03-PR";"UOP03-DEL03-PR"
745658;2026-01-14;"quarta-feira";"23:40:00";"PB";101;85,9;"BAYEUX";"Pista Escorregadia";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Garoa/Chuvisco";"Dupla";"Retorno Regulamentado";"Sim";2;0;1;0;1;0;1;1;-7,15054769;-34,91062224;"SPRF-PB";"DEL01-PB";"UOP01-DEL01-PB"
745659;2026-01-14;"quarta-feira";"22:00:00";"RO";364;45;"VILHENA";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Curva";"Não";2;0;2;0;0;0;2;1;-12,589438;-60,343135;"SPRF-RO";"DEL04-RO";"UOP01-DEL04-RO"
745660;2026-01-15;"quinta-feira";"00:30:00";"SC";470;145;"RIO DO SUL";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Curva";"Não";3;0;1;0;2;0;1;2;-27,23303;-49,67276;"SPRF-SC";"DEL04-SC";"UOP02-DEL04-SC"
745661;2026-01-15;"quinta-feira";"01:00:00";"SP";116;206;"GUARULHOS";"Demais falhas na via";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Múltipla";"Reta";"Sim";1;0;1;0;0;0;1;1;-23,4162242;-46,37291112;"SPRF-SP";"DEL01-SP";"UOP01-DEL01-SP"
745663;2026-01-14;"quarta-feira";"09:10:00";"SC";101;41;"JOINVILLE";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Sim";4;0;3;0;1;0;3;3;-26,31752157;-48,87276499;"SPRF-SC";"DEL03-SC";"UOP01-DEL03-SC"
745664;2026-01-14;"quarta-feira";"15:25:00";"SC";101;31;"JOINVILLE";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";1;0;0;0;1;0;0;1;-26,23474292;-48,9159333;"SPRF-SC";"DEL03-SC";"UOP01-DEL03-SC"
745665;2026-01-15;"quinta-feira";"02:15:00";"RS";116;237,3;"NOVO HAMBURGO";"Ingestão de álcool pelo condutor";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Desvio Temporário";"Sim";1;0;1;0;0;0;1;1;-29,68185029;-51,14214989;"SPRF-RS";"DEL01-RS";"UOP02-DEL01-RS"
745666;2026-01-15;"quinta-feira";"00:00:00";"MG";365;165;"BURITIZEIRO";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;1;0;0;1;1;-17,37517;-44,95106;"SPRF-MG";"DEL10-MG";"UOP02-DEL010-MG"
745667;2026-01-14;"quarta-feira";"18:00:00";"RS";116;266;"CANOAS";"Ingestão de álcool pelo condutor";"Engavetamento";"Sem Vítimas";"Pleno dia";"Decrescente";"Nublado";"Múltipla";"Reta";"Sim";6;0;0;0;6;0;0;3;-29,93337558;-51,17738485;"SPRF-RS";"DEL01-RS";"UOP01-DEL01-RS"
745668;2026-01-15;"quinta-feira";"01:50:00";"RO";364;639;"CANDEIAS DO JAMARI";"Animais na Pista";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";5;0;0;1;4;0;1;1;-8,993603;-63,42243;"SPRF-RO";"DEL01-RO";"UOP04-DEL01-RO"
745669;2026-01-14;"quarta-feira";"14:51:00";"RO";319;143;"PORTO VELHO";"Trafegar com motocicleta (ou similar) entre as faixas";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Não";5;0;2;0;3;0;2;3;-8,75525547;-63,8869736;"SPRF-RO";"DEL01-RO";"UOP01-DEL01-RO"
745670;2026-01-15;"quinta-feira";"03:25:00";"RN";304;124,4;"ITAJA";"Animais na Pista";"Atropelamento de Animal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Ignorado";"Simples";"Declive";"Não";2;0;2;0;0;0;2;1;-5,653373;-36,81683;"SPRF-RN";"DEL04-RN";"UOP01-DEL04-RN"
745674;2026-01-15;"quinta-feira";"03:44:00";"SC";280;51,4;"GUARAMIRIM";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Interseção de Vias;Retorno Regulamentado";"Sim";3;0;1;0;2;0;1;3;-26,466797;-48,960028;"SPRF-SC";"DEL03-SC";"UOP03-DEL03-SC"
745675;2026-01-15;"quinta-feira";"04:30:00";"RN";304;297;"MACAIBA";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Dupla";"Curva";"Sim";1;0;1;0;0;0;1;1;-5,86437;-35,343472;"SPRF-RN";"DEL01-RN";"UOP02-DEL01-RN"
745677;2026-01-14;"quarta-feira";"17:55:00";"RS";116;265;"CANOAS";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Viaduto;Reta";"Sim";5;0;0;0;5;0;0;2;-29,92551553;-51,1777374;"SPRF-RS";"DEL01-RS";"UOP01-DEL01-RS"
745678;2026-01-15;"quinta-feira";"05:00:00";"MG";40;523;"CONTAGEM";"Transitar no Acostamento";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;1;0;0;1;1;-19,89189189;-44,05171219;"SPRF-MG";"DEL01-MG";"UOP02-DEL01-MG"
745679;2026-01-15;"quinta-feira";"04:45:00";"BA";116;674,2;"JEQUIE";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Nublado";"Simples";"Rotatória";"Sim";4;0;3;0;1;0;3;2;-13,87026;-40,11191;"SPRF-BA";"DEL03-BA";"UOP01-DEL03-BA"
745680;2026-01-15;"quinta-feira";"01:50:00";"MG";381;888;"CAMBUI";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Garoa/Chuvisco";"Dupla";"Curva";"Não";1;0;1;0;0;0;1;1;-22,55822045;-46,04095459;"SPRF-MG";"DEL16-MG";"UOP01-DEL16-MG"
745682;2026-01-14;"quarta-feira";"12:45:00";"MG";116;549;"SANTA BARBARA DO LESTE";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";4;0;1;0;3;0;1;2;-19,969732;-42,1366;"SPRF-MG";"DEL06-MG";"UOP02-DEL06-MG"
745685;2026-01-14;"quarta-feira";"19:10:00";"ES";101;208;"JOAO NEIVA";"Retorno proibido";"Colisão transversal";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Curva";"Não";2;0;0;0;2;0;0;2;-19,77732489;-40,37222385;"SPRF-ES";"DEL02-ES";"UOP01-DEL02-ES"
745688;2026-01-14;"quarta-feira";"16:20:00";"ES";101;18,5;"SERRA";"Ausência de reação do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Curva";"Sim";2;0;0;2;0;0;2;1;-20,217018;-40,335037;"SPRF-ES";"DEL04-ES";"UOP02-DEL04-ES"
745691;2026-01-14;"quarta-feira";"21:00:00";"SC";470;22;"ILHOTA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";3;0;2;0;1;0;2;2;-26,88565988;-48,83423774;"SPRF-SC";"DEL04-SC";"UOP04-DEL04-SC"
745692;2026-01-15;"quinta-feira";"01:26:00";"SP";116;107;"TAUBATE";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;1;0;1;1;2;-23,02039802;-45,53278229;"SPRF-SP";"DEL02-SP";"UOP02-DEL02-SP"
745693;2026-01-15;"quinta-feira";"05:55:00";"SC";101;144;"ITAPEMA";"Avarias e/ou desgaste excessivo no pneu";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-27,07818167;-48,59943263;"SPRF-SC";"DEL04-SC";"UOP03-DEL04-SC"
745694;2026-01-14;"quarta-feira";"18:30:00";"SP";381;86;"SAO PAULO";"Acumulo de água sobre o pavimento";"Colisão com objeto";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Garoa/Chuvisco";"Múltipla";"Curva";"Sim";2;0;1;0;1;0;1;2;-23,46834;-46,570757;"SPRF-SP";"DEL03-SP";"UOP01-DEL03-SP"
745695;2026-01-15;"quinta-feira";"05:40:00";"MS";163;625;"SAO GABRIEL DO OESTE";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";5;0;1;0;4;0;1;2;-19,31491447;-54,61799601;"SPRF-MS";"DEL06-MS";"UOP02-DEL06-MS"
745696;2026-01-14;"quarta-feira";"16:30:00";"SC";153;99,6;"CONCORDIA";"Ultrapassagem Indevida";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;2;-27,24625335;-51,95245139;"SPRF-SC";"DEL07-SC";"UOP04-DEL07-SC"
745697;2026-01-14;"quarta-feira";"17:40:00";"PR";277;80;"CURITIBA";"Ausência de reação do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;1;0;2;0;1;3;-25,4647;-49,2168;"SPRF-PR";"DEL01-PR";"UOP07-DEL01-PR"
745698;2026-01-14;"quarta-feira";"10:30:00";"RS";386;434;"NOVA SANTA RITA";"Ausência de reação do condutor";"Colisão lateral mesmo sentido";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;0;0;2;0;0;2;-29,84189467;-51,29137232;"SPRF-RS";"DEL04-RS";"UOP02-DEL04-RS"
745704;2026-01-15;"quinta-feira";"04:40:00";"PE";101;107,9;"CABO DE SANTO AGOSTINHO";"Transitar no Acostamento";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Amanhecer";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;1;0;0;0;1;0;2;-8,306592;-35,092804;"SPRF-PE";"DEL01-PE";"UOP03-DEL01-PE"
745708;2026-01-14;"quarta-feira";"17:00:00";"RN";101;98,4;"PARNAMIRIM";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;1;0;1;0;1;2;-5,869398;-35,218;"SPRF-RN";"DEL01-RN";"UOP01-DEL01-RN"
745709;2026-01-14;"quarta-feira";"18:30:00";"BA";367;23,3;"PORTO SEGURO";"Ausência de reação do condutor";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Reta";"Sim";3;0;2;0;1;0;2;2;-16,43582;-39,07442;"SPRF-BA";"DEL09-BA";"UOP03-DEL09-BA"
745711;2026-01-14;"quarta-feira";"09:40:00";"MG";116;415;"GOVERNADOR VALADARES";"Condutor usando celular";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;1;0;1;0;1;2;-18,888945;-41,945837;"SPRF-MG";"DEL06-MG";"UOP01-DEL06-MG"
745712;2026-01-15;"quinta-feira";"04:24:00";"AL";316;214,4;"ATALAIA";"Ausência de reação do condutor";"Colisão lateral sentido oposto";"Sem Vítimas";"Amanhecer";"Crescente";"Céu Claro";"Simples";"Curva";"Não";4;0;0;0;4;0;0;2;-9,513136;-36,224293;"SPRF-AL";"DEL01-AL";"UOP01-DEL01-AL"
745713;2026-01-14;"quarta-feira";"18:50:00";"MG";381;483;"BETIM";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Múltipla";"Reta";"Sim";2;0;1;0;1;0;1;2;-19,965992;-44,176631;"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
745716;2026-01-14;"quarta-feira";"15:15:00";"MG";381;239;"SANTANA DO PARAISO";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Declive;Reta";"Não";3;0;3;0;0;0;3;1;-19,423;-42,495392;"SPRF-MG";"DEL06-MG";"UOP01-DEL06-MG"
745717;2026-01-14;"quarta-feira";"11:00:00";"RJ";40;78;"PETROPOLIS";"Reação tardia ou ineficiente do condutor";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;-22,5283935;-43,2227185;"SPRF-RJ";"DEL01-RJ";"UOP01-DEL01-RJ"
745718;2026-01-14;"quarta-feira";"19:30:00";"MG";381;508,9;"SAO JOAQUIM DE BICAS";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;2;-20,049531;-44,276738;"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
745719;2026-01-14;"quarta-feira";"12:50:00";"MG";116;526;"CARATINGA";"Acesso irregular";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Interseção de Vias;Reta";"Sim";2;0;1;0;1;0;1;2;-19,781338;-42,132635;"SPRF-MG";"DEL06-MG";"UOP02-DEL06-MG"
745721;2026-01-15;"quinta-feira";"07:30:00";"SC";101;215,5;"PALHOCA";"Ausência de sinalização";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;-27,66086187;-48,67693841;"SPRF-SC";"DEL01-SC";"UOP02-DEL01-SC"
745722;2026-01-15;"quinta-feira";"07:10:00";"PB";230;25,6;"JOAO PESSOA";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Dupla";"Viaduto";"Sim";3;0;1;0;2;0;1;2;-7,16973989;-34,87374496;"SPRF-PB";"DEL01-PB";"UOP01-DEL01-PB"
745725;2026-01-14;"quarta-feira";"08:20:00";"PB";230;346;"PATOS";"Reação tardia ou ineficiente do condutor";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;2;0;0;0;2;1;-6,968463;-37,353923;"SPRF-PB";"DEL03-PB";"UOP01-DEL03-PB"
745726;2026-01-14;"quarta-feira";"11:00:00";"MG";381;201,9;"NAQUE";"Ultrapassagem Indevida";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Declive;Curva";"Não";5;0;5;0;0;0;5;1;-19,198866;-42,28611;"SPRF-MG";"DEL06-MG";"UOP01-DEL06-MG"
745727;2026-01-15;"quinta-feira";"07:59:00";"RN";101;102;"PARNAMIRIM";"Pista Escorregadia";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Curva";"Sim";1;0;1;0;0;0;1;1;-5,889299;-35,2426303;"SPRF-RN";"DEL01-RN";"UOP01-DEL01-RN"
745728;2026-01-15;"quinta-feira";"07:30:00";"PR";277;8;"PARANAGUA";"Ausência de reação do condutor";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;2;0;0;0;2;1;-25,56330627;-48,5933876;"SPRF-PR";"DEL01-PR";"UOP05-DEL01-PR"
745730;2026-01-14;"quarta-feira";"16:00:00";"RS";285;284;"PASSO FUNDO";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;0;1;2;0;1;2;-28,24606443;-52,29750798;"SPRF-RS";"DEL08-RS";"UOP03-DEL08-RS"
745732;2026-01-15;"quinta-feira";"07:28:00";"DF";20;1,2;"BRASILIA";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;1;0;2;0;1;2;-15,684923;-47,848143;"SPRF-DF";"DEL02-DF";"UOP01-DEL02-DF"
745734;2026-01-15;"quinta-feira";"03:45:00";"RS";285;382;"SANTA BARBARA DO SUL";"Velocidade Incompatível";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Curva;Declive";"Não";1;0;1;0;0;0;1;1;-28,42515091;-53,16692522;"SPRF-RS";"DEL10-RS";"UOP02-DEL10-RS"
745735;2026-01-15;"quinta-feira";"07:20:00";"BA";324;620,2;"SALVADOR";"Manobra de mudança de faixa";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Múltipla";"Reta";"Sim";3;0;1;0;2;0;1;3;-12,91572183;-38,46190665;"SPRF-BA";"DEL01-BA";"UOP01-DEL01-BA"
745736;2026-01-15;"quinta-feira";"07:50:00";"DF";70;5;"BRASILIA";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Aclive;Reta";"Sim";2;0;1;0;1;0;1;2;-15,792087;-48,10369;"SPRF-DF";"DEL03-DF";"UOP02-DEL03-DF"
745737;2026-01-15;"quinta-feira";"07:40:00";"RJ";116;187;"NOVA IGUACU";"Ausência de reação do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;2;-22,73948531;-43,46884187;"SPRF-RJ";"DEL06-RJ";"UOP01-DEL06-RJ"
745740;2026-01-14;"quarta-feira";"17:40:00";"MA";135;4,7;"SAO LUIS";"Manobra de mudança de faixa";"Colisão traseira";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;0;2;0;0;2;-2,619675;-44,256405;"SPRF-MA";"DEL01-MA";"UOP01-DEL01-MA"
745742;2026-01-15;"quinta-feira";"08:30:00";"AL";101;76,5;"RIO LARGO";"Manobra de mudança de faixa";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Curva";"Não";3;0;2;0;0;1;2;2;-9,42051559;-35,83997123;"SPRF-AL";"DEL01-AL";"UOP01-DEL01-AL"
745743;2026-01-15;"quinta-feira";"07:20:00";"RJ";116;170;"RIO DE JANEIRO";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-22,8044628;-43,3451745;"SPRF-RJ";"DEL06-RJ";"UOP01-DEL06-RJ"
